date,pct_respiratory,pm25,no2,ozone,temperature,humidity,pm25_lag14,no2_lag12,ozone_lag13,month,day_of_week,is_weekend,season_num,month_sin,month_cos
2022-12-03,22.52,6.618671609574,8.570627072769954,0.0212347916666666,42.53786772823779,70.52948755932204,7.686572913986536,14.270784353488372,0.0268591621983914,12,5,1,0,-2.4492935982947064e-16,1.0
2022-12-04,24.46,7.372897848140901,8.694303450236967,0.0202748897849462,41.54703284305408,69.61980081642511,7.548937745245467,16.76526821527778,0.0244394268456375,12,6,1,0,-2.4492935982947064e-16,1.0
2022-12-05,22.65,8.604932482378855,10.881794719626168,0.0208866008064516,43.73578999682539,74.5244167125604,9.015607477876106,16.27340431712963,0.0227937930574098,12,0,0,0,-2.4492935982947064e-16,1.0
2022-12-06,22.17,9.05536059815951,11.076659477751758,0.0200744450474898,44.729182663124334,79.22572676213592,11.635332169465052,10.919658487179488,0.0256551411451398,12,1,0,0,-2.4492935982947064e-16,1.0
2022-12-07,21.65,10.576929985390796,10.559997864801865,0.0184646152796725,45.33575341754757,80.6193269589372,13.021140492994746,10.191998154205608,0.0268386091030789,12,2,0,0,-2.4492935982947064e-16,1.0
2022-12-08,21.06,9.498231018760908,10.03485779350348,0.0213101668928086,44.30463969344608,76.7385331180723,12.20569869190372,10.45472981775701,0.0236379009370816,12,3,0,0,-2.4492935982947064e-16,1.0
2022-12-09,20.29,8.633152311072058,10.171186812933025,0.0215410204081632,42.787698973516946,72.15125305569008,9.303434531883523,9.6830761682243,0.0245918337801608,12,4,0,0,-2.4492935982947064e-16,1.0
2022-12-10,21.96,8.585613617990653,8.25806534883721,0.0243784281805745,42.977770606574765,73.56163095157385,8.695693909850483,9.70059254524362,0.0253423758389261,12,5,1,0,-2.4492935982947064e-16,1.0
2022-12-11,23.62,8.325168686369652,6.554163164319249,0.0241228864569083,43.03759396178344,75.0160618907767,7.314592575209528,9.474146018561484,0.0268403648468708,12,6,1,0,-2.4492935982947064e-16,1.0
2022-12-12,21.66,7.400816600087797,8.07439158041958,0.0233820866574965,40.79562451687764,77.87278633253013,6.640474364170913,9.6441263549884,0.0246258763297872,12,0,0,0,-2.4492935982947064e-16,1.0
2022-12-13,21.42,7.7678921139474655,9.197017028037385,0.0230671106500691,39.026140650475185,75.05235646265061,7.557805046470846,9.07224638551402,0.025686774535809,12,1,0,0,-2.4492935982947064e-16,1.0
2022-12-14,21.31,7.233967526477024,10.27917270657277,0.0226481892265193,38.19029763991552,73.26844033574879,5.706256527704485,9.96951995116279,0.0257980656836461,12,2,0,0,-2.4492935982947064e-16,1.0
2022-12-15,20.59,6.097323139894086,11.13338426229508,0.0223404924554183,37.119285752109704,72.78845536956521,5.733088662829559,8.570627072769954,0.0237161273458445,12,3,0,0,-2.4492935982947064e-16,1.0
2022-12-16,20.02,6.387889445919563,10.358599855140188,0.024361475994513,34.961698839153435,66.62232697820824,6.788724376583661,8.694303450236967,0.0212347916666666,12,4,0,0,-2.4492935982947064e-16,1.0
2022-12-17,21.56,7.045139507746791,10.13215948711944,0.02321141563786,32.90780080275716,63.419733320388346,6.618671609574,10.881794719626168,0.0202748897849462,12,5,1,0,-2.4492935982947064e-16,1.0
2022-12-18,23.12,7.838901471213463,9.895900065573771,0.0237025474552957,31.013438580063625,64.17993124939467,7.372897848140901,11.076659477751758,0.0208866008064516,12,6,1,0,-2.4492935982947064e-16,1.0
2022-12-19,21.15,8.660375455187802,11.7863454182243,0.0217253411927877,31.5481231128692,66.01031662560386,8.604932482378855,10.559997864801865,0.0200744450474898,12,0,0,0,-2.4492935982947064e-16,1.0
2022-12-20,20.99,10.232294655157345,12.366995719626168,0.0197471194444444,32.82928624421052,67.62747475180723,9.05536059815951,10.03485779350348,0.0184646152796725,12,1,0,0,-2.4492935982947064e-16,1.0
2022-12-21,20.77,11.733773819886611,13.716584123543123,0.0189315670816044,31.584967238696112,69.40242152048192,10.576929985390796,10.171186812933025,0.0213101668928086,12,2,0,0,-2.4492935982947064e-16,1.0
2022-12-22,20.38,9.474490606767796,11.610678971830987,0.0204336131284916,27.25012095899054,71.25561708192771,9.498231018760908,8.25806534883721,0.0215410204081632,12,3,0,0,-2.4492935982947064e-16,1.0
2022-12-23,20.22,6.99449678785172,8.81768776555024,0.0247241313559322,22.435180596620903,66.34293946973365,8.633152311072058,6.554163164319249,0.0243784281805745,12,4,0,0,-2.4492935982947064e-16,1.0
2022-12-24,22.07,7.503695911091154,9.025490326086956,0.0249575767045454,25.390512378061768,63.138392931707315,8.585613617990653,8.07439158041958,0.0241228864569083,12,5,1,0,-2.4492935982947064e-16,1.0
2022-12-25,23.47,7.22912107496136,9.311791079326923,0.0252843480113636,31.01197116489362,61.994397363414635,8.325168686369652,9.197017028037385,0.0233820866574965,12,6,1,0,-2.4492935982947064e-16,1.0
2022-12-26,22.7,7.712678924350939,12.090051173076924,0.022958486562942,34.355619863974496,65.7894514136253,7.400816600087797,10.27917270657277,0.0230671106500691,12,0,0,0,-2.4492935982947064e-16,1.0
2022-12-27,20.47,8.947713647925033,12.044394332541566,0.0251162993006993,37.886649049735446,68.4771508478261,7.7678921139474655,11.13338426229508,0.0226481892265193,12,1,0,0,-2.4492935982947064e-16,1.0
2022-12-28,20.33,9.642365030672437,11.629997636792451,0.0279755674547983,42.54777427157895,70.31552580769231,7.233967526477024,10.358599855140188,0.0223404924554183,12,2,0,0,-2.4492935982947064e-16,1.0
2022-12-29,19.7,9.46361835437527,11.4699054608076,0.0264626560332871,45.136389800632905,73.22236210144928,6.097323139894086,10.13215948711944,0.024361475994513,12,3,0,0,-2.4492935982947064e-16,1.0
2022-12-30,19.04,9.681892734586794,11.32665429928741,0.0225720559440559,45.34745205801688,78.25622983170732,6.387889445919563,9.895900065573771,0.02321141563786,12,4,0,0,-2.4492935982947064e-16,1.0
2022-12-31,20.27,9.362049381939304,8.821433204761904,0.024190827489481,46.682961161392406,84.41915788807785,7.045139507746791,11.7863454182243,0.0237025474552957,12,5,1,0,-2.4492935982947064e-16,1.0
2023-01-01,20.14,9.926951508112724,6.723099286746988,0.0242111613351877,46.30275015940489,80.94860841542288,7.838901471213463,12.366995719626168,0.0217253411927877,1,6,1,0,0.49999999999999994,0.8660254037844387
2023-01-02,19.96,9.783815358876115,8.313829479318736,0.0233350824022346,45.08547147077577,82.9461347531172,8.660375455187802,13.716584123543123,0.0197471194444444,1,0,0,0,0.49999999999999994,0.8660254037844387
2023-01-03,17.62,7.810183489312977,9.483647477218224,0.0228691531034482,45.05666061864407,83.2406153880597,10.232294655157345,11.610678971830987,0.0189315670816044,1,1,0,0,0.49999999999999994,0.8660254037844387
